6ae93839-6d53-3400-a7da-d9214136aac1	5	Tughlakabad Extension	[{"Lat": 28.521706, "Lng": 77.255082}, {"Lat": 28.511792, "Lng": 77.251287}, {"Lat": 28.509712, "Lng": 77.260784}, {"Lat": 28.505856, "Lng": 77.278648}, {"Lat": 28.513926, "Lng": 77.281223}, {"Lat": 28.528655, "Lng": 77.272334}, {"Lat": 28.524869, "Lng": 77.262841}]
fe8293a0-339c-3a3c-9051-9f3457fbeb06	5	Bhartal	[{"Lat": 28.551041, "Lng": 77.047663}, {"Lat": 28.537771, "Lng": 77.036676}, {"Lat": 28.530759, "Lng": 77.028866}, {"Lat": 28.5272899, "Lng": 77.052383}, {"Lat": 28.530836, "Lng": 77.055829}, {"Lat": 28.537206, "Lng": 77.061568}, {"Lat": 28.542861, "Lng": 77.073069}, {"Lat": 28.545997, "Lng": 77.059481}, {"Lat": 28.550295, "Lng": 77.054331}]
9e135838-72e9-30bd-bb1c-7c1a98a43945	5	Rasulpur	[{"Lat": 28.708858, "Lng": 77.027666}, {"Lat": 28.709234, "Lng": 77.001401}, {"Lat": 28.691862, "Lng": 76.993596}, {"Lat": 28.685548, "Lng": 76.991043}, {"Lat": 28.683341, "Lng": 77.016963}, {"Lat": 28.69766, "Lng": 77.027733}]
0a1479d2-57cc-36d0-8ae4-fe509a78260b	5	Sat Bari	[{"Lat": 28.482462, "Lng": 77.221471}, {"Lat": 28.497846, "Lng": 77.203865}, {"Lat": 28.481398, "Lng": 77.195044}, {"Lat": 28.470812, "Lng": 77.193399}, {"Lat": 28.451893, "Lng": 77.18992}, {"Lat": 28.456758, "Lng": 77.208004}]
24b868b9-e9c9-37ed-aa00-e97a47e023ab	5	Barwala	[{"Lat": 28.841229, "Lng": 77.036388}, {"Lat": 28.83682, "Lng": 77.030919}, {"Lat": 28.83682, "Lng": 77.021306}, {"Lat": 28.819074, "Lng": 77.030232}, {"Lat": 28.805493, "Lng": 77.047207}, {"Lat": 28.820918, "Lng": 77.065096}, {"Lat": 28.825232, "Lng": 77.069447}, {"Lat": 28.83981, "Lng": 77.067862}]
6d4d6b99-f8b9-389a-b3b8-02ada7fd7cd5	5	SN Colony	[{"Lat": 28.726498, "Lng": 77.206067}, {"Lat": 28.732891, "Lng": 77.182836}, {"Lat": 28.707373, "Lng": 77.178064}, {"Lat": 28.704372, "Lng": 77.18896}, {"Lat": 28.698828, "Lng": 77.204545}]
a77ea3db-8982-368a-afc5-153eb0a29aa4	5	Chattarpur Ext	[{"Lat": 28.49647, "Lng": 77.167147}, {"Lat": 28.493176, "Lng": 77.164874}, {"Lat": 28.484343, "Lng": 77.160476}, {"Lat": 28.473075, "Lng": 77.18001}, {"Lat": 28.470812, "Lng": 77.193399}, {"Lat": 28.481398, "Lng": 77.195044}, {"Lat": 28.490918, "Lng": 77.176769}]
b5513634-19bd-32c3-b395-6b9716099231	5	APS Colony	[{"Lat": 28.573523, "Lng": 77.120788}, {"Lat": 28.563193, "Lng": 77.117532}, {"Lat": 28.560896, "Lng": 77.13325}, {"Lat": 28.57047, "Lng": 77.133594}, {"Lat": 28.575469, "Lng": 77.142516}, {"Lat": 28.585409, "Lng": 77.126287}]
d19eb361-1629-34e1-8e0d-b136e3d335da	5	Badarpur Majra	[{"Lat": 28.778608, "Lng": 77.209049}, {"Lat": 28.763143, "Lng": 77.207608}, {"Lat": 28.759908, "Lng": 77.225804}, {"Lat": 28.75946, "Lng": 77.232462}, {"Lat": 28.768941, "Lng": 77.232204}]
28de75a6-3654-3a6e-b9cc-5d690bab68f0	5	Pitampura 2	[{"Lat": 28.704181, "Lng": 77.131031}, {"Lat": 28.698646, "Lng": 77.121451}, {"Lat": 28.694039, "Lng": 77.105417}, {"Lat": 28.681089, "Lng": 77.104816}, {"Lat": 28.68101, "Lng": 77.107656}, {"Lat": 28.68044, "Lng": 77.113963}, {"Lat": 28.678695, "Lng": 77.121872}, {"Lat": 28.674948, "Lng": 77.140314}, {"Lat": 28.683382, "Lng": 77.146666}, {"Lat": 28.685565, "Lng": 77.142288}, {"Lat": 28.683231, "Lng": 77.136366}, {"Lat": 28.698214, "Lng": 77.133791}, {"Lat": 28.700548, "Lng": 77.136624}]
264253e6-b990-389f-91ab-5354ed0f0e29	5	Sultanpur Dabas	[{"Lat": 28.784432, "Lng": 77.023003}, {"Lat": 28.759144, "Lng": 77.014076}, {"Lat": 28.751877, "Lng": 77.054507}, {"Lat": 28.769068, "Lng": 77.063542}]
bba952f7-2fef-300a-a5cd-7d264a0ae1bd	5	Subroto Park	[{"Lat": 28.590927, "Lng": 77.15792}, {"Lat": 28.586021, "Lng": 77.146206}, {"Lat": 28.575469, "Lng": 77.142516}, {"Lat": 28.572022, "Lng": 77.162682}]
d6024e0c-6585-3601-88c0-b01dafe1895c	5	Rohini Sector - 18	[{"Lat": 28.744779, "Lng": 77.129658}, {"Lat": 28.731993, "Lng": 77.118532}, {"Lat": 28.716972, "Lng": 77.139598}, {"Lat": 28.726305, "Lng": 77.143031}, {"Lat": 28.731482, "Lng": 77.150651}, {"Lat": 28.745432, "Lng": 77.137026}]
e4014ce0-1ce3-3284-b184-968577b70b17	5	Mayur Vihar	[{"Lat": 28.61861, "Lng": 77.286567}, {"Lat": 28.622226, "Lng": 77.285022}, {"Lat": 28.619815, "Lng": 77.278835}, {"Lat": 28.613597, "Lng": 77.283406}, {"Lat": 28.603066, "Lng": 77.289864}, {"Lat": 28.5898689, "Lng": 77.2977694}, {"Lat": 28.6285963, "Lng": 77.3132099}]
570e5b7d-2258-3fb4-af76-d37e8f353902	5	South Ext.	[{"Lat": 28.579754, "Lng": 77.211217}, {"Lat": 28.568423, "Lng": 77.207502}, {"Lat": 28.562368, "Lng": 77.207336}, {"Lat": 28.559439, "Lng": 77.230088}, {"Lat": 28.578963, "Lng": 77.238769}]
