ds,s,d
2021-08-25 10:17:00 UTC,140,13.333333333333334
2021-08-25 10:18:00 UTC,127.75,16.75
2021-08-25 10:19:00 UTC,125,17
2021-08-25 10:20:00 UTC,125.50000000000001,14
2021-08-25 10:21:00 UTC,179.5,17
2021-08-25 10:23:00 UTC,146.2,19.6
2021-08-25 10:24:00 UTC,207,22
2021-08-25 10:25:00 UTC,135.28571428571428,17.571428571428573
2021-08-25 10:26:00 UTC,133.6,14
2021-08-25 10:27:00 UTC,84,15.666666666666668
2021-08-25 10:28:00 UTC,154.55555555555554,17.111111111111111
2021-08-25 10:29:00 UTC,84.625,16.875
2021-08-25 10:30:00 UTC,221.5,18.5
2021-08-25 10:31:00 UTC,169.33333333333334,20
2021-08-25 10:32:00 UTC,123,16
2021-08-25 10:33:00 UTC,159.5,14.5
2021-08-25 10:34:00 UTC,164.66666666666666,14
2021-08-25 10:35:00 UTC,115,11.4
2021-08-25 10:36:00 UTC,176.75,13.5
2021-08-25 10:37:00 UTC,113,15.5
2021-08-25 10:38:00 UTC,131,14.25
2021-08-25 10:39:00 UTC,230,13
2021-08-25 10:40:00 UTC,183,11
2021-08-25 10:41:00 UTC,102,9
2021-08-25 10:42:00 UTC,144.28571428571428,9.8571428571428559
2021-08-25 10:43:00 UTC,165,15.5
2021-08-25 10:44:00 UTC,121.66666666666666,11.833333333333332
2021-08-25 10:45:00 UTC,172.25,11.75
2021-08-25 10:46:00 UTC,151.5,16.5
2021-08-25 10:47:00 UTC,186.14285714285714,14.714285714285714
2021-08-25 10:48:00 UTC,174.5,19.25
2021-08-25 10:49:00 UTC,197.14285714285714,12.285714285714285
2021-08-25 10:50:00 UTC,209.5,14
2021-08-25 10:51:00 UTC,191.33333333333334,16.333333333333336
2021-08-25 10:52:00 UTC,225,7.5
2021-08-25 10:53:00 UTC,124,12.111111111111111
2021-08-25 10:54:00 UTC,219,11
2021-08-25 10:55:00 UTC,123.25,13
2021-08-25 10:56:00 UTC,135.75,14.75
2021-08-25 10:57:00 UTC,204.5,15.500000000000002
2021-08-25 10:58:00 UTC,202.5,13.5
2021-08-25 10:59:00 UTC,165.75,6.875
2021-08-25 11:00:00 UTC,205,9
2021-08-25 11:01:00 UTC,193.11111111111109,8.88888888888889
2021-08-25 11:02:00 UTC,201,14.333333333333334
2021-08-25 11:03:00 UTC,167.5,14.5
2021-08-25 11:04:00 UTC,188,14.75
2021-08-25 11:05:00 UTC,191,11.666666666666668
2021-08-25 11:06:00 UTC,216.2,11.2
2021-08-25 11:07:00 UTC,104,8
2021-08-25 11:08:00 UTC,244,8
2021-08-25 11:09:00 UTC,215.5,8
2021-08-25 11:10:00 UTC,240.5,7
2021-08-25 11:11:00 UTC,210,12.5
2021-08-25 11:12:00 UTC,230.33333333333334,12.666666666666666
2021-08-25 11:13:00 UTC,210.66666666666669,18.5
2021-08-25 11:14:00 UTC,200.66666666666666,12
2021-08-25 11:15:00 UTC,184.33333333333334,12.333333333333332
2021-08-25 11:16:00 UTC,147.8,10.6
2021-08-25 11:17:00 UTC,196.33333333333334,10.333333333333334
2021-08-25 11:18:00 UTC,196.66666666666669,14.333333333333334
2021-08-25 11:19:00 UTC,190,13
2021-08-25 11:20:00 UTC,190.66666666666666,13
2021-08-25 11:21:00 UTC,246.33333333333334,12.333333333333334
2021-08-25 11:22:00 UTC,110,16
2021-08-25 11:23:00 UTC,217.8,15.4
2021-08-25 11:24:00 UTC,199.66666666666666,15.666666666666666
2021-08-25 11:25:00 UTC,222.5,15
2021-08-25 11:26:00 UTC,124.66666666666667,13
2021-08-25 11:27:00 UTC,212,12.6
2021-08-25 11:29:00 UTC,253,17
2021-08-25 11:30:00 UTC,137,12.666666666666666
2021-08-25 11:31:00 UTC,175.5,15.333333333333332
2021-08-25 11:32:00 UTC,147.66666666666666,14.666666666666668
2021-08-25 11:33:00 UTC,133.45454545454544,16.090909090909093
2021-08-25 11:34:00 UTC,238.33333333333334,20
2021-08-25 11:35:00 UTC,140.42857142857142,17.285714285714285
2021-08-25 11:36:00 UTC,207,14.333333333333334
2021-08-25 11:37:00 UTC,183,13.25
2021-08-25 11:38:00 UTC,171.375,15.75
2021-08-25 11:39:00 UTC,192,17.666666666666668
2021-08-25 11:40:00 UTC,167.16666666666666,17.333333333333332
2021-08-25 11:41:00 UTC,179,15.4
2021-08-25 11:42:00 UTC,246,16.666666666666668
2021-08-25 11:43:00 UTC,89,16
2021-08-25 11:44:00 UTC,152.71428571428572,14.285714285714286
2021-08-25 11:45:00 UTC,215,19.166666666666664
2021-08-25 11:46:00 UTC,154.62500000000003,19.750000000000004
2021-08-25 11:47:00 UTC,123.16666666666666,21.166666666666668
2021-08-25 11:48:00 UTC,138.88888888888889,19.555555555555557
2021-08-25 11:49:00 UTC,139,17
2021-08-25 11:50:00 UTC,172.5,12.5
2021-08-25 11:51:00 UTC,111.85714285714288,19.857142857142858
2021-08-25 11:52:00 UTC,154.9,16.599999999999998
2021-08-25 11:53:00 UTC,193.85714285714286,16.428571428571427
2021-08-25 11:54:00 UTC,196.33333333333334,19.333333333333332
2021-08-25 11:55:00 UTC,132.75,13.25
2021-08-25 11:56:00 UTC,154.11111111111111,14.666666666666666
2021-08-25 11:57:00 UTC,219.5,14
2021-08-25 11:58:00 UTC,186.66666666666666,14.666666666666666
2021-08-25 11:59:00 UTC,173.83333333333334,19.333333333333336
2021-08-25 12:00:00 UTC,199.66666666666666,19.666666666666668
2021-08-25 12:01:00 UTC,182,15.333333333333334
2021-08-25 12:02:00 UTC,111.25,16.5
2021-08-25 12:03:00 UTC,142.38461538461539,13.76923076923077
2021-08-25 12:04:00 UTC,227.6,14.2
2021-08-25 12:05:00 UTC,216.66666666666666,12
2021-08-25 12:06:00 UTC,197.2,11.6
2021-08-25 12:07:00 UTC,77,14
2021-08-25 12:08:00 UTC,114,14.285714285714285
2021-08-25 12:09:00 UTC,170,9.6666666666666661
2021-08-25 12:10:00 UTC,164.57142857142858,10.285714285714286
2021-08-25 12:11:00 UTC,221,9
2021-08-25 12:12:00 UTC,120,16.75
2021-08-25 12:13:00 UTC,151.5,15
2021-08-25 12:14:00 UTC,160,18.4
2021-08-25 12:15:00 UTC,155.66666666666669,24
2021-08-25 12:16:00 UTC,148.22222222222223,21.555555555555557
2021-08-25 12:17:00 UTC,98.100000000000009,22.400000000000002
2021-08-25 12:18:00 UTC,109.4736842105263,19.21052631578948
2021-08-25 12:19:00 UTC,194.6,21.6
2021-08-25 12:20:00 UTC,147.60000000000002,21.1
2021-08-25 12:21:00 UTC,174.33333333333334,20
2021-08-25 12:22:00 UTC,108.00000000000001,15.363636363636363
2021-08-25 12:23:00 UTC,116.5,13.833333333333334
2021-08-25 12:24:00 UTC,117,17
2021-08-25 12:25:00 UTC,118,16.4
2021-08-25 12:26:00 UTC,205,17
2021-08-25 12:27:00 UTC,176.66666666666666,17
2021-08-25 12:28:00 UTC,117.77777777777779,19
2021-08-25 12:29:00 UTC,200.66666666666666,22.111111111111111
2021-08-25 12:30:00 UTC,169.5,16.5
2021-08-25 12:31:00 UTC,114.5,17.25
2021-08-25 12:32:00 UTC,188.4,25.8
2021-08-25 12:33:00 UTC,131,18.8
2021-08-25 12:34:00 UTC,100.5,20
2021-08-25 12:35:00 UTC,198.16666666666666,19.5
2021-08-25 12:36:00 UTC,173.25,18.5
2021-08-25 12:37:00 UTC,114,18.5
2021-08-25 12:38:00 UTC,109,15.333333333333334
2021-08-25 12:39:00 UTC,127.16666666666666,16.5
2021-08-25 12:40:00 UTC,129.5,21
2021-08-25 12:41:00 UTC,165,21.666666666666668
2021-08-25 12:42:00 UTC,132.66666666666663,18.888888888888889
2021-08-25 12:43:00 UTC,73,12
2021-08-25 12:44:00 UTC,188.5,15.666666666666666
2021-08-25 12:45:00 UTC,211.66666666666666,19.666666666666668
2021-08-25 12:46:00 UTC,71,11
2021-08-25 12:47:00 UTC,109,10.333333333333334
2021-08-25 12:48:00 UTC,121,12
2021-08-25 12:49:00 UTC,222,10
2021-08-25 12:50:00 UTC,139.33333333333334,11.333333333333332
2021-08-25 12:51:00 UTC,154,14.5
2021-08-25 12:52:00 UTC,214.33333333333334,10
2021-08-25 12:53:00 UTC,159,4
2021-08-25 12:54:00 UTC,103.61538461538461,8.3461538461538467
2021-08-25 12:55:00 UTC,105.33333333333333,9.88888888888889
2021-08-25 12:56:00 UTC,189.2,15.2
2021-08-25 12:57:00 UTC,145.42857142857142,13.857142857142856
2021-08-25 12:58:00 UTC,164.66666666666666,14
2021-08-25 12:59:00 UTC,183,13.4
2021-08-25 13:00:00 UTC,177.66666666666669,12.333333333333334
2021-08-25 13:01:00 UTC,119.55555555555556,19.333333333333332
2021-08-25 13:02:00 UTC,111.6,19.4
2021-08-25 13:03:00 UTC,149.5,14
2021-08-25 13:04:00 UTC,150.5,14.5
2021-08-25 13:05:00 UTC,176,17.666666666666668
2021-08-25 13:06:00 UTC,139.5,17
2021-08-25 13:07:00 UTC,62,14
2021-08-25 13:08:00 UTC,230.33333333333334,13
2021-08-25 13:09:00 UTC,175.75,14.75
2021-08-25 13:10:00 UTC,99.333333333333329,13.333333333333332
2021-08-25 13:11:00 UTC,135.33333333333334,6.666666666666667
2021-08-25 13:12:00 UTC,209.57142857142858,11
2021-08-25 13:13:00 UTC,169.14285714285714,9.8571428571428577
2021-08-25 13:14:00 UTC,169.66666666666666,8.6666666666666661
2021-08-25 13:15:00 UTC,182,9
2021-08-25 13:16:00 UTC,131,13
2021-08-25 13:17:00 UTC,208.85714285714286,9.1428571428571423
2021-08-25 13:18:00 UTC,220.28571428571428,9.8571428571428577
2021-08-25 13:19:00 UTC,158.70000000000002,9.5
2021-08-25 13:20:00 UTC,138.5,10
2021-08-25 13:21:00 UTC,231.99999999999997,12.714285714285715
2021-08-25 13:22:00 UTC,184.07692307692307,16.769230769230766
2021-08-25 13:23:00 UTC,218.00000000000003,13.75
2021-08-25 13:24:00 UTC,199.75,19.875
2021-08-25 13:25:00 UTC,150.66666666666669,19.166666666666664
2021-08-25 13:26:00 UTC,237.75,16.25
2021-08-25 13:27:00 UTC,112.25,7.75
2021-08-25 13:28:00 UTC,121,11.5
2021-08-25 13:29:00 UTC,167.875,14.875
2021-08-25 13:30:00 UTC,114.25,11.75
2021-08-25 13:31:00 UTC,173.75,12.25
2021-08-25 13:32:00 UTC,86.333333333333329,6.666666666666667
2021-08-25 13:33:00 UTC,126.125,10.25
2021-08-25 13:34:00 UTC,185.5,9
2021-08-25 13:35:00 UTC,204.14285714285714,15.428571428571429
2021-08-25 13:36:00 UTC,34,13
2021-08-25 13:37:00 UTC,138,12
2021-08-25 13:38:00 UTC,80,9
2021-08-25 13:39:00 UTC,136.33333333333334,10.666666666666666
2021-08-25 13:40:00 UTC,179.4,8.2
2021-08-25 13:41:00 UTC,180.5,12
2021-08-25 13:42:00 UTC,129,12.333333333333334
2021-08-25 13:43:00 UTC,179.83333333333334,13.666666666666666
2021-08-25 13:44:00 UTC,155,9.5
2021-08-25 13:45:00 UTC,231.29999999999998,8.2999999999999989
2021-08-25 13:46:00 UTC,204,10
2021-08-25 13:47:00 UTC,128.14285714285714,9.4285714285714288
2021-08-25 13:48:00 UTC,120.91666666666669,13.833333333333332
2021-08-25 13:49:00 UTC,118.45454545454545,16.54545454545455
2021-08-25 13:50:00 UTC,116.4,16.2
2021-08-25 13:51:00 UTC,208.4,21.6
2021-08-25 13:52:00 UTC,194,17.8
2021-08-25 13:53:00 UTC,169.75,16.75
2021-08-25 13:54:00 UTC,147.07692307692307,19.384615384615383
2021-08-25 13:55:00 UTC,146,15.2
2021-08-25 13:56:00 UTC,122.33333333333333,14
2021-08-25 13:57:00 UTC,116,8
2021-08-25 13:58:00 UTC,151.5,7.833333333333333
2021-08-25 13:59:00 UTC,91,6
2021-08-25 14:00:00 UTC,221.75,11
2021-08-25 14:01:00 UTC,153.125,8.625
2021-08-25 14:02:00 UTC,159.42857142857142,10.714285714285714
2021-08-25 14:03:00 UTC,185.375,9.25
2021-08-25 14:04:00 UTC,88,11
2021-08-25 14:05:00 UTC,133.6,14
2021-08-25 14:06:00 UTC,255,17
2021-08-25 14:07:00 UTC,187.6,13
2021-08-25 14:08:00 UTC,146.66666666666666,15.333333333333334
2021-08-25 14:09:00 UTC,198.33333333333331,12.666666666666666
2021-08-25 14:10:00 UTC,171.5,16.5
2021-08-25 14:11:00 UTC,121.33333333333331,15.111111111111109
2021-08-25 14:12:00 UTC,152.83333333333334,13.5
2021-08-25 14:13:00 UTC,118.66666666666667,13.333333333333334
2021-08-25 14:14:00 UTC,208.16666666666666,12.666666666666668
2021-08-25 14:15:00 UTC,211.44444444444446,17.111111111111111
2021-08-25 14:16:00 UTC,173.8,17.6
2021-08-25 14:17:00 UTC,144.36363636363637,18.18181818181818
2021-08-25 14:18:00 UTC,179.875,21.125
2021-08-25 14:19:00 UTC,232.5,11.5
2021-08-25 14:20:00 UTC,199,10.666666666666666
2021-08-25 14:21:00 UTC,168,15
2021-08-25 14:22:00 UTC,249.66666666666666,13.333333333333334
2021-08-25 14:23:00 UTC,263,17
2021-08-25 14:24:00 UTC,192.42857142857144,11.285714285714286
2021-08-25 14:25:00 UTC,138.875,12.375
2021-08-25 14:27:00 UTC,207.5,13.75
2021-08-25 14:28:00 UTC,187.71428571428569,10.571428571428571
2021-08-25 14:29:00 UTC,205.66666666666666,11.666666666666666
2021-08-25 14:30:00 UTC,110,12
2021-08-25 14:31:00 UTC,172.66666666666666,11.666666666666666
2021-08-25 14:32:00 UTC,225.25,14
2021-08-25 14:33:00 UTC,154,11.5
2021-08-25 14:34:00 UTC,188,9.3333333333333339
2021-08-25 14:36:00 UTC,127,6
2021-08-25 14:37:00 UTC,144.2,12.4
2021-08-25 14:38:00 UTC,167.16666666666666,14
2021-08-25 14:39:00 UTC,173.33333333333331,12
2021-08-25 14:40:00 UTC,149,10.75
2021-08-25 14:41:00 UTC,237.66666666666669,20.666666666666668
2021-08-25 14:42:00 UTC,159.33333333333331,19.833333333333332
2021-08-25 14:43:00 UTC,180.57142857142858,14.857142857142858
2021-08-25 14:44:00 UTC,144.77777777777777,16.666666666666668
2021-08-25 14:45:00 UTC,229.5,16
2021-08-25 14:46:00 UTC,246.19999999999996,11.9
2021-08-25 14:47:00 UTC,223.6,8.2
2021-08-25 14:48:00 UTC,286,7
2021-08-25 14:49:00 UTC,203,11.166666666666668
2021-08-25 14:50:00 UTC,252.8,13.2
2021-08-25 14:51:00 UTC,179,10.5
2021-08-25 14:52:00 UTC,204,8.3333333333333339
2021-08-25 14:53:00 UTC,171.33333333333334,11
2021-08-25 14:54:00 UTC,156,14.666666666666666
2021-08-25 14:55:00 UTC,181.71428571428572,8.4285714285714288
2021-08-25 14:56:00 UTC,235,8.5
2021-08-25 14:57:00 UTC,255,10
2021-08-25 14:58:00 UTC,250.5,11.25
2021-08-25 14:59:00 UTC,228.5,8.5
2021-08-25 15:00:00 UTC,199.25,8
2021-08-25 15:01:00 UTC,169.4,16
2021-08-25 15:02:00 UTC,153,12
2021-08-25 15:03:00 UTC,279,16.666666666666668
2021-08-25 15:04:00 UTC,242.75,15.25
2021-08-25 15:05:00 UTC,157.6,17.2
2021-08-25 15:06:00 UTC,238.5,17.166666666666668
2021-08-25 15:07:00 UTC,264,16.666666666666668
2021-08-25 15:08:00 UTC,331,18
2021-08-25 15:09:00 UTC,170,20
2021-08-25 15:10:00 UTC,287.5,17.166666666666664
2021-08-25 15:11:00 UTC,266.875,13.5
2021-08-25 15:12:00 UTC,295,12
2021-08-25 15:13:00 UTC,209.8,10
2021-08-25 15:14:00 UTC,280.33333333333331,8.3333333333333339
2021-08-25 15:15:00 UTC,193,9.5
2021-08-25 15:16:00 UTC,220.11111111111111,11
2021-08-25 15:17:00 UTC,238.5,7
2021-08-25 15:18:00 UTC,320.5,10
2021-08-25 15:19:00 UTC,255.66666666666669,8.3333333333333339
2021-08-25 15:20:00 UTC,313,8
2021-08-25 15:21:00 UTC,302,16.666666666666668
2021-08-25 15:22:00 UTC,219.83333333333334,9.8333333333333339
2021-08-25 15:23:00 UTC,205.6,11.8
2021-08-25 15:24:00 UTC,287.5,8.5
2021-08-25 15:25:00 UTC,227.33333333333331,10
2021-08-25 15:26:00 UTC,308.33333333333331,11.666666666666666
2021-08-25 15:27:00 UTC,179,7
2021-08-25 15:28:00 UTC,264,7
2021-08-25 15:29:00 UTC,280.5,8
2021-08-25 15:30:00 UTC,156,8.3333333333333339
2021-08-25 15:31:00 UTC,342,14
2021-08-25 15:32:00 UTC,241,17.5
2021-08-25 15:33:00 UTC,273.33333333333331,11.666666666666666
2021-08-25 15:34:00 UTC,225,14
2021-08-25 15:35:00 UTC,227.66666666666666,6.666666666666667
2021-08-25 15:36:00 UTC,239.8,8.6
2021-08-25 15:37:00 UTC,285,11.5
2021-08-25 15:38:00 UTC,324,20
2021-08-25 15:39:00 UTC,235.66666666666666,15.333333333333334
2021-08-25 15:40:00 UTC,268.49999999999994,10.833333333333334
2021-08-25 15:41:00 UTC,293,15.5
2021-08-25 15:42:00 UTC,222.5,13
2021-08-25 15:43:00 UTC,282.28571428571428,13.714285714285714
2021-08-25 15:44:00 UTC,261.33333333333331,15
2021-08-25 15:45:00 UTC,285.4,13.4
2021-08-25 15:46:00 UTC,313.8,14.2
2021-08-25 15:47:00 UTC,211.75,12.5
2021-08-25 15:48:00 UTC,298.66666666666669,7.666666666666667
2021-08-25 15:49:00 UTC,238,10.25
2021-08-25 15:50:00 UTC,236.28571428571428,8.4285714285714288
2021-08-25 15:51:00 UTC,359.33333333333331,15.666666666666666
2021-08-25 15:53:00 UTC,256.57142857142856,13.285714285714286
2021-08-25 15:54:00 UTC,260.25,14.25
2021-08-25 15:55:00 UTC,236,19.666666666666668
2021-08-25 15:57:00 UTC,204.75,14.25
2021-08-25 15:58:00 UTC,186,16.5
2021-08-25 15:59:00 UTC,257.33333333333331,15
2021-08-25 16:01:00 UTC,318.14285714285717,12.714285714285714
2021-08-25 16:02:00 UTC,286,14
2021-08-25 16:03:00 UTC,319.57142857142856,15.142857142857142
2021-08-25 16:04:00 UTC,194.66666666666666,13.666666666666666
2021-08-25 16:05:00 UTC,343.42857142857144,10.285714285714285
2021-08-25 16:06:00 UTC,289,11.5
2021-08-25 16:07:00 UTC,237.50000000000003,12.333333333333334
2021-08-25 16:09:00 UTC,207,14
2021-08-25 16:10:00 UTC,384,17
2021-08-25 16:11:00 UTC,380.33333333333331,14.666666666666666
2021-08-25 16:12:00 UTC,215,9.5
2021-08-25 16:13:00 UTC,313,7.8
2021-08-25 16:14:00 UTC,255,7.5
2021-08-25 16:15:00 UTC,338.33333333333331,6.666666666666667
2021-08-25 16:16:00 UTC,281.5,7.75
2021-08-25 16:17:00 UTC,332.66666666666663,13
2021-08-25 16:18:00 UTC,354.66666666666669,11.666666666666666
2021-08-25 16:19:00 UTC,327,14
2021-08-25 16:20:00 UTC,251.83333333333334,11.5
2021-08-25 16:21:00 UTC,241,8
2021-08-25 16:22:00 UTC,239.5,10
2021-08-25 16:23:00 UTC,267.25,15.75
2021-08-25 16:24:00 UTC,251.09090909090907,13.454545454545455
2021-08-25 16:25:00 UTC,259.5,19.5
2021-08-25 16:26:00 UTC,265.91666666666669,16.416666666666664
2021-08-25 16:27:00 UTC,305.75,14.25
2021-08-25 16:28:00 UTC,288,14.333333333333334
2021-08-25 16:29:00 UTC,190,19
2021-08-25 16:30:00 UTC,191,17
2021-08-25 16:31:00 UTC,248,15.333333333333334
2021-08-25 16:32:00 UTC,288.5,11.25
2021-08-25 16:33:00 UTC,287.5,11.666666666666666
2021-08-25 16:34:00 UTC,179,8
2021-08-25 16:35:00 UTC,192.33333333333334,10.333333333333334
2021-08-25 16:36:00 UTC,194.66666666666666,7.666666666666667
2021-08-25 16:37:00 UTC,341,5.5
2021-08-25 16:38:00 UTC,254.6,6
2021-08-25 16:39:00 UTC,260.71428571428572,9
2021-08-25 16:40:00 UTC,320.33333333333331,9
2021-08-25 16:41:00 UTC,217.75,13
2021-08-25 16:42:00 UTC,254.66666666666666,13.833333333333334
2021-08-25 16:43:00 UTC,269,8.5
2021-08-25 16:44:00 UTC,375,10
2021-08-25 16:45:00 UTC,342.2,9.2
2021-08-25 16:46:00 UTC,281.875,13.25
2021-08-25 16:47:00 UTC,340,13
2021-08-25 16:48:00 UTC,323.62500000000006,10.5
2021-08-25 16:49:00 UTC,374,12.5
2021-08-25 16:50:00 UTC,321.8,11.6
2021-08-25 16:51:00 UTC,257,9
2021-08-25 16:52:00 UTC,187,10.5
2021-08-25 16:53:00 UTC,258.24999999999994,10.333333333333332
2021-08-25 16:54:00 UTC,194,10
2021-08-25 16:55:00 UTC,288.8,13
2021-08-25 16:56:00 UTC,291.16666666666669,15.666666666666666
2021-08-25 16:57:00 UTC,372,18.4
2021-08-25 16:58:00 UTC,274.55555555555554,19.888888888888889
2021-08-25 16:59:00 UTC,260.42857142857139,18.714285714285715
2021-08-25 17:00:00 UTC,231.42857142857144,18.857142857142858
2021-08-25 17:01:00 UTC,235.83333333333331,16
2021-08-25 17:02:00 UTC,362.75,19.75
2021-08-25 17:03:00 UTC,237,21
2021-08-25 17:04:00 UTC,241.6,24.2
2021-08-25 17:05:00 UTC,261.33333333333331,21.333333333333332
2021-08-25 17:06:00 UTC,326.4,19.2
2021-08-25 17:07:00 UTC,340.5,23
2021-08-25 17:08:00 UTC,223.6,20.2
2021-08-25 17:09:00 UTC,230.5,22.166666666666664
2021-08-25 17:10:00 UTC,268.36363636363637,22.727272727272727
2021-08-25 17:11:00 UTC,274.33333333333337,16
2021-08-25 17:12:00 UTC,245.5,19.666666666666668
2021-08-25 17:13:00 UTC,253,19.4
2021-08-25 17:14:00 UTC,294,17.142857142857142
2021-08-25 17:15:00 UTC,257.33333333333331,20
2021-08-25 17:16:00 UTC,234.25,21.25
2021-08-25 17:17:00 UTC,317.4,21.4
2021-08-25 17:18:00 UTC,288.1,16.299999999999997
2021-08-25 17:19:00 UTC,225.2,17.400000000000002
2021-08-25 17:20:00 UTC,261,18.333333333333336
2021-08-25 17:21:00 UTC,303.2,18.599999999999998
2021-08-25 17:22:00 UTC,214.5,18
2021-08-25 17:23:00 UTC,348,20.5
2021-08-25 17:24:00 UTC,292.125,25
2021-08-25 17:25:00 UTC,218.66666666666666,22
2021-08-25 17:26:00 UTC,216.00000000000003,13.428571428571427
2021-08-25 17:27:00 UTC,197.625,12
2021-08-25 17:28:00 UTC,325.66666666666669,12.333333333333334
2021-08-25 17:29:00 UTC,184.71428571428569,14.428571428571429
2021-08-25 17:30:00 UTC,254.66666666666666,13.333333333333334
2021-08-25 17:31:00 UTC,238.75,10.75
2021-08-25 17:32:00 UTC,182.8,16.4
2021-08-25 17:33:00 UTC,227,14.25
2021-08-25 17:34:00 UTC,221.33333333333334,14.666666666666666
2021-08-25 17:35:00 UTC,252.14285714285711,17.857142857142858
2021-08-25 17:36:00 UTC,140,15
2021-08-25 17:37:00 UTC,242.5,11
2021-08-25 17:38:00 UTC,231.28571428571428,8.1428571428571423
2021-08-25 17:39:00 UTC,254.66666666666666,7.333333333333333
2021-08-25 17:40:00 UTC,160.90000000000003,9.65
2021-08-25 17:41:00 UTC,207,9
2021-08-25 17:42:00 UTC,199.8,6.2
2021-08-25 17:43:00 UTC,145,8
2021-08-25 17:44:00 UTC,151.5,11.5
2021-08-25 17:45:00 UTC,241.14285714285714,9.7142857142857153
2021-08-25 17:46:00 UTC,197.66666666666669,11.166666666666666
2021-08-25 17:47:00 UTC,289,11
2021-08-25 17:48:00 UTC,241.37500000000003,13.5
2021-08-25 17:49:00 UTC,273.16666666666669,13.166666666666666
2021-08-25 17:50:00 UTC,226,9.5
2021-08-25 17:51:00 UTC,201.66666666666666,8.6666666666666661
2021-08-25 17:52:00 UTC,308,5
2021-08-25 17:53:00 UTC,216.33333333333331,11.333333333333334
2021-08-25 17:54:00 UTC,205,13.75
2021-08-25 17:55:00 UTC,222,11.333333333333334
2021-08-25 17:56:00 UTC,226.66666666666669,12.666666666666668
2021-08-25 17:57:00 UTC,153,22
2021-08-25 17:58:00 UTC,218.33333333333334,15
2021-08-25 17:59:00 UTC,148,15
2021-08-25 18:00:00 UTC,194.5,11.75
2021-08-25 18:01:00 UTC,261.33333333333331,12.5
2021-08-25 18:02:00 UTC,232.33333333333334,9.3333333333333339
2021-08-25 18:03:00 UTC,211.6,9.2
2021-08-25 18:04:00 UTC,267,6
2021-08-25 18:05:00 UTC,316,8
2021-08-25 18:06:00 UTC,194.71428571428572,8.8571428571428577
2021-08-25 18:07:00 UTC,229.42857142857142,7.7142857142857144
2021-08-25 18:08:00 UTC,199.6,8.4
2021-08-25 18:09:00 UTC,219.14285714285714,8.4285714285714288
2021-08-25 18:10:00 UTC,257.63636363636368,12.545454545454545
2021-08-25 18:11:00 UTC,186.75,8.5
2021-08-25 18:12:00 UTC,141.2,16
2021-08-25 18:13:00 UTC,238.5,16.833333333333336
2021-08-25 18:14:00 UTC,162.6,18.6
2021-08-25 18:15:00 UTC,206.83333333333331,19.166666666666664
2021-08-25 18:16:00 UTC,281,15.5
2021-08-25 18:17:00 UTC,202.33333333333334,13
2021-08-25 18:18:00 UTC,257.5,20.5
2021-08-25 18:19:00 UTC,203.07692307692309,13.153846153846157
2021-08-25 18:20:00 UTC,195.625,21.375
2021-08-25 18:21:00 UTC,196.6,14.8
2021-08-25 18:22:00 UTC,257.55555555555554,21.555555555555557
2021-08-25 18:23:00 UTC,244,11.666666666666666
2021-08-25 18:24:00 UTC,218.5,19.666666666666668
2021-08-25 18:25:00 UTC,190,14.5
2021-08-25 18:26:00 UTC,240.71428571428569,13.142857142857142
2021-08-25 18:27:00 UTC,182.14285714285714,14.285714285714286
2021-08-25 18:28:00 UTC,227.5,12.125
2021-08-25 18:29:00 UTC,141,13.666666666666666
2021-08-25 18:30:00 UTC,201.09090909090909,14.090909090909092
2021-08-25 18:31:00 UTC,184,15
2021-08-25 18:32:00 UTC,128.25,10.5
2021-08-25 18:33:00 UTC,227.33333333333334,12.333333333333334
2021-08-25 18:34:00 UTC,162.5,9.25
2021-08-25 18:35:00 UTC,276.5,9.5
2021-08-25 18:36:00 UTC,218.77777777777777,7.333333333333333
2021-08-25 18:37:00 UTC,183,10.75
2021-08-25 18:38:00 UTC,177,13
2021-08-25 18:39:00 UTC,301.5,14
2021-08-25 18:40:00 UTC,174.75,17.25
2021-08-25 18:41:00 UTC,233.6,19.2
2021-08-25 18:42:00 UTC,225.66666666666666,16.777777777777779
2021-08-25 18:43:00 UTC,227,20.666666666666664
2021-08-25 18:44:00 UTC,242.5,19.75
2021-08-25 18:45:00 UTC,248,10.999999999999998
2021-08-25 18:46:00 UTC,117.8,13.4
2021-08-25 18:47:00 UTC,232,13.333333333333334
2021-08-25 18:48:00 UTC,198.5,12.75
2021-08-25 18:49:00 UTC,246.4,10.6
2021-08-25 18:50:00 UTC,203.71428571428572,9.5714285714285712
2021-08-25 18:51:00 UTC,187.66666666666666,20.666666666666668
2021-08-25 18:52:00 UTC,248.6,24
2021-08-25 18:53:00 UTC,229.75,26.25
2021-08-25 18:54:00 UTC,263.16666666666663,21.833333333333336
2021-08-25 18:55:00 UTC,185.39999999999998,24
2021-08-25 18:56:00 UTC,191.8,18
2021-08-25 18:57:00 UTC,254.2,19.4
2021-08-25 18:58:00 UTC,260.4,20.2
2021-08-25 18:59:00 UTC,219.4,20.2
2021-08-25 19:00:00 UTC,225,21.857142857142858
2021-08-25 19:01:00 UTC,208.33333333333334,24.666666666666668
2021-08-25 19:02:00 UTC,170.33333333333331,18.666666666666664
2021-08-25 19:03:00 UTC,194.31249999999997,17.999999999999996
2021-08-25 19:04:00 UTC,194.87499999999997,15.375
