totalSupply,created_at
119,2021-08-29 10:36:04.934 UTC
189,2021-08-29 10:36:08.538 UTC
135,2021-08-29 10:36:08.730 UTC
176,2021-08-29 10:36:16.453 UTC
132,2021-08-29 10:36:50.583 UTC
92,2021-08-29 10:37:07.707 UTC
93,2021-08-29 10:37:15.382 UTC
64,2021-08-29 10:37:46.071 UTC
64,2021-08-29 10:37:47.354 UTC
85,2021-08-29 10:37:47.488 UTC
123,2021-08-29 10:37:51.602 UTC
67,2021-08-29 10:37:59.424 UTC
190,2021-08-29 10:38:09.604 UTC
196,2021-08-29 10:38:11.239 UTC
190,2021-08-29 10:38:13.967 UTC
188,2021-08-29 10:38:17.262 UTC
187,2021-08-29 10:38:20.727 UTC
183,2021-08-29 10:38:27.814 UTC
73,2021-08-29 10:38:49.218 UTC
64,2021-08-29 10:38:56.882 UTC
64,2021-08-29 10:38:57.853 UTC
170,2021-08-29 10:39:03.668 UTC
137,2021-08-29 10:39:30.779 UTC
111,2021-08-29 10:40:23.152 UTC
78,2021-08-29 10:40:34.238 UTC
90,2021-08-29 10:40:36.287 UTC
80,2021-08-29 10:41:04.549 UTC
196,2021-08-29 10:41:36.113 UTC
196,2021-08-29 10:41:36.383 UTC
84,2021-08-29 10:41:51.996 UTC
174,2021-08-29 10:41:52.765 UTC
199,2021-08-29 10:42:00.009 UTC
196,2021-08-29 10:42:17.700 UTC
195,2021-08-29 10:42:22.691 UTC
197,2021-08-29 10:42:30.745 UTC
201,2021-08-29 10:43:04.596 UTC
199,2021-08-29 10:43:08.154 UTC
54,2021-08-29 10:43:20.322 UTC
90,2021-08-29 10:43:23.309 UTC
84,2021-08-29 10:43:23.802 UTC
160,2021-08-29 10:43:49.704 UTC
160,2021-08-29 10:43:50.375 UTC
180,2021-08-29 10:43:54.424 UTC
48,2021-08-29 10:43:54.869 UTC
48,2021-08-29 10:43:55.508 UTC
212,2021-08-29 10:44:05.876 UTC
52,2021-08-29 10:44:24.932 UTC
53,2021-08-29 10:44:26.086 UTC
212,2021-08-29 10:44:33.308 UTC
63,2021-08-29 10:44:45.212 UTC
212,2021-08-29 10:44:54.653 UTC
42,2021-08-29 10:44:54.869 UTC
193,2021-08-29 10:44:57.304 UTC
206,2021-08-29 10:44:59.963 UTC
123,2021-08-29 10:45:06.395 UTC
210,2021-08-29 10:45:40.257 UTC
210,2021-08-29 10:45:46.036 UTC
207,2021-08-29 10:46:42.968 UTC
94,2021-08-29 10:46:51.507 UTC
190,2021-08-29 10:47:02.890 UTC
54,2021-08-29 10:47:04.043 UTC
203,2021-08-29 10:47:23.411 UTC
181,2021-08-29 10:47:23.928 UTC
182,2021-08-29 10:47:25.624 UTC
210,2021-08-29 10:47:47.991 UTC
182,2021-08-29 10:47:53.109 UTC
90,2021-08-29 10:48:15.793 UTC
198,2021-08-29 10:48:53.319 UTC
129,2021-08-29 10:49:07.010 UTC
182,2021-08-29 10:49:18.058 UTC
197,2021-08-29 10:50:02.804 UTC
199,2021-08-29 10:50:26.975 UTC
76,2021-08-29 10:50:35.649 UTC
182,2021-08-29 10:51:06.972 UTC
200,2021-08-29 10:51:09.697 UTC
203,2021-08-29 10:51:10.627 UTC
80,2021-08-29 10:51:16.005 UTC
205,2021-08-29 10:51:44.873 UTC
176,2021-08-29 10:52:38.060 UTC
204,2021-08-29 10:52:43.568 UTC
200,2021-08-29 10:52:58.678 UTC
196,2021-08-29 10:53:11.990 UTC
35,2021-08-29 10:53:14.601 UTC
199,2021-08-29 10:53:31.162 UTC
206,2021-08-29 10:53:34.212 UTC
197,2021-08-29 10:53:40.595 UTC
78,2021-08-29 10:53:47.951 UTC
78,2021-08-29 10:53:49.326 UTC
197,2021-08-29 10:54:09.406 UTC
65,2021-08-29 10:54:11.157 UTC
191,2021-08-29 10:54:27.889 UTC
192,2021-08-29 10:54:29.883 UTC
179,2021-08-29 10:54:32.267 UTC
71,2021-08-29 10:54:41.532 UTC
176,2021-08-29 10:54:46.920 UTC
91,2021-08-29 10:54:54.353 UTC
74,2021-08-29 10:54:57.067 UTC
198,2021-08-29 10:55:03.063 UTC
72,2021-08-29 10:55:11.422 UTC
104,2021-08-29 10:55:32.534 UTC
205,2021-08-29 10:55:34.114 UTC
201,2021-08-29 10:55:38.611 UTC
167,2021-08-29 10:55:45.991 UTC
73,2021-08-29 10:55:55.890 UTC
75,2021-08-29 10:56:11.846 UTC
199,2021-08-29 10:56:19.244 UTC
199,2021-08-29 10:56:27.978 UTC
199,2021-08-29 10:56:28.769 UTC
200,2021-08-29 10:56:31.294 UTC
199,2021-08-29 10:56:36.379 UTC
71,2021-08-29 10:57:01.905 UTC
178,2021-08-29 10:57:05.645 UTC
189,2021-08-29 10:57:20.599 UTC
198,2021-08-29 10:57:42.656 UTC
184,2021-08-29 10:57:54.718 UTC
199,2021-08-29 10:58:29.885 UTC
197,2021-08-29 10:58:36.931 UTC
83,2021-08-29 10:58:39.821 UTC
61,2021-08-29 10:59:12.596 UTC
110,2021-08-29 11:00:04.655 UTC
54,2021-08-29 11:00:23.883 UTC
74,2021-08-29 11:00:28.395 UTC
205,2021-08-29 11:00:32.539 UTC
208,2021-08-29 11:00:50.869 UTC
210,2021-08-29 11:00:55.324 UTC
76,2021-08-29 11:01:22.213 UTC
25,2021-08-29 11:01:23.166 UTC
133,2021-08-29 11:01:29.432 UTC
200,2021-08-29 11:02:02.536 UTC
72,2021-08-29 11:02:09.386 UTC
57,2021-08-29 11:02:17.290 UTC
152,2021-08-29 11:02:26.444 UTC
186,2021-08-29 11:02:26.732 UTC
59,2021-08-29 11:02:30.365 UTC
206,2021-08-29 11:02:38.309 UTC
61,2021-08-29 11:03:04.681 UTC
209,2021-08-29 11:03:32.876 UTC
213,2021-08-29 11:03:35.270 UTC
102,2021-08-29 11:03:52.311 UTC
103,2021-08-29 11:04:03.393 UTC
216,2021-08-29 11:04:05.075 UTC
73,2021-08-29 11:04:07.667 UTC
213,2021-08-29 11:04:19.565 UTC
207,2021-08-29 11:04:19.807 UTC
108,2021-08-29 11:04:41.120 UTC
67,2021-08-29 11:04:45.047 UTC
99,2021-08-29 11:05:21.324 UTC
206,2021-08-29 11:05:30.231 UTC
68,2021-08-29 11:05:45.643 UTC
152,2021-08-29 11:06:04.198 UTC
188,2021-08-29 11:06:12.358 UTC
214,2021-08-29 11:06:15.032 UTC
188,2021-08-29 11:06:15.548 UTC
195,2021-08-29 11:06:34.662 UTC
216,2021-08-29 11:07:01.020 UTC
215,2021-08-29 11:07:02.351 UTC
60,2021-08-29 11:07:04.252 UTC
76,2021-08-29 11:07:28.900 UTC
215,2021-08-29 11:07:38.346 UTC
26,2021-08-29 11:07:49.697 UTC
109,2021-08-29 11:07:52.935 UTC
27,2021-08-29 11:07:58.488 UTC
91,2021-08-29 11:08:06.724 UTC
102,2021-08-29 11:08:12.228 UTC
223,2021-08-29 11:08:22.368 UTC
163,2021-08-29 11:08:34.810 UTC
226,2021-08-29 11:09:04.288 UTC
229,2021-08-29 11:09:06.188 UTC
222,2021-08-29 11:09:22.113 UTC
213,2021-08-29 11:09:25.644 UTC
215,2021-08-29 11:09:35.240 UTC
73,2021-08-29 11:09:39.682 UTC
214,2021-08-29 11:09:50.495 UTC
67,2021-08-29 11:09:51.198 UTC
58,2021-08-29 11:09:52.167 UTC
67,2021-08-29 11:09:58.315 UTC
212,2021-08-29 11:10:01.531 UTC
99,2021-08-29 11:10:03.434 UTC
193,2021-08-29 11:10:11.682 UTC
212,2021-08-29 11:10:32.522 UTC
218,2021-08-29 11:11:00.895 UTC
182,2021-08-29 11:11:12.440 UTC
214,2021-08-29 11:11:14.130 UTC
106,2021-08-29 11:11:24.382 UTC
213,2021-08-29 11:11:24.449 UTC
31,2021-08-29 11:11:25.673 UTC
211,2021-08-29 11:11:26.473 UTC
31,2021-08-29 11:11:29.131 UTC
31,2021-08-29 11:11:31.832 UTC
148,2021-08-29 11:11:47.868 UTC
201,2021-08-29 11:11:48.653 UTC
208,2021-08-29 11:12:05.705 UTC
67,2021-08-29 11:12:05.849 UTC
183,2021-08-29 11:12:09.253 UTC
74,2021-08-29 11:12:16.976 UTC
85,2021-08-29 11:12:19.980 UTC
182,2021-08-29 11:12:39.844 UTC
61,2021-08-29 11:12:53.498 UTC
131,2021-08-29 11:13:17.909 UTC
104,2021-08-29 11:13:31.163 UTC
85,2021-08-29 11:13:46.070 UTC
184,2021-08-29 11:14:09.867 UTC
215,2021-08-29 11:14:16.472 UTC
112,2021-08-29 11:14:17.607 UTC
207,2021-08-29 11:14:37.049 UTC
85,2021-08-29 11:14:45.452 UTC
208,2021-08-29 11:14:46.118 UTC
85,2021-08-29 11:15:00.075 UTC
93,2021-08-29 11:15:14.490 UTC
215,2021-08-29 11:15:14.814 UTC
204,2021-08-29 11:15:28.638 UTC
90,2021-08-29 11:15:29.973 UTC
153,2021-08-29 11:15:43.895 UTC
209,2021-08-29 11:15:54.614 UTC
107,2021-08-29 11:15:55.804 UTC
110,2021-08-29 11:15:56.368 UTC
74,2021-08-29 11:15:56.716 UTC
213,2021-08-29 11:16:01.707 UTC
99,2021-08-29 11:16:06.034 UTC
201,2021-08-29 11:16:10.070 UTC
175,2021-08-29 11:16:17.483 UTC
202,2021-08-29 11:16:23.568 UTC
177,2021-08-29 11:16:45.044 UTC
199,2021-08-29 11:17:08.908 UTC
182,2021-08-29 11:17:47.959 UTC
215,2021-08-29 11:17:49.410 UTC
204,2021-08-29 11:18:13.276 UTC
184,2021-08-29 11:18:24.285 UTC
204,2021-08-29 11:18:36.470 UTC
88,2021-08-29 11:18:49.156 UTC
201,2021-08-29 11:18:51.321 UTC
198,2021-08-29 11:18:51.922 UTC
67,2021-08-29 11:18:52.046 UTC
201,2021-08-29 11:18:52.767 UTC
77,2021-08-29 11:19:06.611 UTC
207,2021-08-29 11:19:19.534 UTC
208,2021-08-29 11:19:29.331 UTC
213,2021-08-29 11:19:48.638 UTC
213,2021-08-29 11:19:51.946 UTC
58,2021-08-29 11:20:24.525 UTC
181,2021-08-29 11:20:35.189 UTC
180,2021-08-29 11:20:53.799 UTC
202,2021-08-29 11:20:59.264 UTC
99,2021-08-29 11:20:59.296 UTC
91,2021-08-29 11:21:26.283 UTC
91,2021-08-29 11:21:26.840 UTC
157,2021-08-29 11:21:34.421 UTC
216,2021-08-29 11:21:44.470 UTC
216,2021-08-29 11:21:52.810 UTC
218,2021-08-29 11:21:55.373 UTC
96,2021-08-29 11:22:00.568 UTC
206,2021-08-29 11:22:03.727 UTC
205,2021-08-29 11:22:05.353 UTC
192,2021-08-29 11:22:16.567 UTC
36,2021-08-29 11:22:25.391 UTC
207,2021-08-29 11:22:26.799 UTC
204,2021-08-29 11:22:30.558 UTC
90,2021-08-29 11:22:41.112 UTC
207,2021-08-29 11:22:42.710 UTC
205,2021-08-29 11:22:49.682 UTC
70,2021-08-29 11:22:50.289 UTC
93,2021-08-29 11:23:08.389 UTC
210,2021-08-29 11:23:09.892 UTC
96,2021-08-29 11:23:20.208 UTC
128,2021-08-29 11:23:28.821 UTC
193,2021-08-29 11:23:48.041 UTC
195,2021-08-29 11:24:04 UTC
67,2021-08-29 11:24:07.989 UTC
46,2021-08-29 11:24:24.240 UTC
66,2021-08-29 11:24:36.553 UTC
93,2021-08-29 11:25:00.213 UTC
191,2021-08-29 11:25:02.161 UTC
210,2021-08-29 11:25:04.586 UTC
191,2021-08-29 11:25:06.238 UTC
190,2021-08-29 11:25:13.107 UTC
76,2021-08-29 11:25:21.413 UTC
204,2021-08-29 11:25:22.791 UTC
63,2021-08-29 11:25:24.536 UTC
83,2021-08-29 11:25:26.345 UTC
76,2021-08-29 11:25:27.055 UTC
75,2021-08-29 11:25:28.749 UTC
208,2021-08-29 11:25:30.289 UTC
204,2021-08-29 11:25:35.947 UTC
185,2021-08-29 11:25:42.530 UTC
186,2021-08-29 11:25:51.210 UTC
94,2021-08-29 11:25:53.679 UTC
185,2021-08-29 11:25:57.577 UTC
184,2021-08-29 11:25:59.487 UTC
197,2021-08-29 11:26:09.819 UTC
207,2021-08-29 11:26:13.163 UTC
204,2021-08-29 11:26:19.897 UTC
202,2021-08-29 11:26:23.245 UTC
179,2021-08-29 11:26:59.870 UTC
198,2021-08-29 11:27:02.400 UTC
192,2021-08-29 11:27:10.188 UTC
191,2021-08-29 11:27:17.314 UTC
65,2021-08-29 11:27:21.231 UTC
204,2021-08-29 11:27:33.863 UTC
196,2021-08-29 11:27:50.095 UTC
61,2021-08-29 11:27:50.717 UTC
175,2021-08-29 11:28:06.629 UTC
194,2021-08-29 11:28:08.078 UTC
195,2021-08-29 11:28:08.468 UTC
176,2021-08-29 11:28:17.688 UTC
192,2021-08-29 11:28:24.429 UTC
194,2021-08-29 11:28:27.453 UTC
191,2021-08-29 11:28:53.026 UTC
66,2021-08-29 11:28:58.046 UTC
181,2021-08-29 11:29:02.726 UTC
65,2021-08-29 11:29:30.004 UTC
184,2021-08-29 11:29:37.329 UTC
146,2021-08-29 11:29:48.770 UTC
94,2021-08-29 11:29:49.596 UTC
178,2021-08-29 11:29:58.527 UTC
196,2021-08-29 11:30:13.630 UTC
198,2021-08-29 11:30:30.797 UTC
84,2021-08-29 11:30:33.417 UTC
71,2021-08-29 11:30:33.666 UTC
170,2021-08-29 11:30:36.019 UTC
199,2021-08-29 11:30:39.474 UTC
69,2021-08-29 11:30:48.599 UTC
182,2021-08-29 11:31:50.421 UTC
191,2021-08-29 11:32:08.816 UTC
200,2021-08-29 11:32:29.568 UTC
102,2021-08-29 11:32:43.835 UTC
173,2021-08-29 11:33:36.835 UTC
172,2021-08-29 11:33:44.905 UTC
39,2021-08-29 11:33:53.206 UTC
97,2021-08-29 11:33:55.440 UTC
179,2021-08-29 11:34:02.040 UTC
200,2021-08-29 11:34:37.456 UTC
210,2021-08-29 11:35:02.882 UTC
200,2021-08-29 11:35:08.961 UTC
180,2021-08-29 11:35:25.177 UTC
168,2021-08-29 11:35:40.803 UTC
214,2021-08-29 11:36:07.191 UTC
70,2021-08-29 11:36:10.609 UTC
217,2021-08-29 11:36:21.659 UTC
188,2021-08-29 11:36:26.001 UTC
217,2021-08-29 11:36:31.081 UTC
213,2021-08-29 11:36:32.454 UTC
220,2021-08-29 11:36:34.126 UTC
214,2021-08-29 11:36:40.691 UTC
46,2021-08-29 11:37:05.442 UTC
68,2021-08-29 11:37:18.726 UTC
105,2021-08-29 11:37:23.944 UTC
140,2021-08-29 11:37:36.860 UTC
45,2021-08-29 11:38:18.490 UTC
72,2021-08-29 11:38:25.947 UTC
196,2021-08-29 11:38:27.334 UTC
72,2021-08-29 11:38:31.432 UTC
229,2021-08-29 11:38:59.472 UTC
90,2021-08-29 11:39:23.210 UTC
79,2021-08-29 11:39:30.625 UTC
41,2021-08-29 11:39:32.594 UTC
167,2021-08-29 11:39:37.616 UTC
82,2021-08-29 11:39:44.820 UTC
170,2021-08-29 11:39:45.060 UTC
232,2021-08-29 11:39:47.371 UTC
71,2021-08-29 11:39:48.139 UTC
125,2021-08-29 11:39:56.527 UTC
222,2021-08-29 11:39:57.350 UTC
234,2021-08-29 11:40:02.940 UTC
70,2021-08-29 11:40:06.173 UTC
70,2021-08-29 11:40:07.546 UTC
72,2021-08-29 11:40:25.826 UTC
140,2021-08-29 11:40:31.378 UTC
69,2021-08-29 11:40:38.600 UTC
82,2021-08-29 11:41:00.214 UTC
75,2021-08-29 11:41:05.247 UTC
74,2021-08-29 11:41:17.102 UTC
73,2021-08-29 11:41:34.364 UTC
43,2021-08-29 11:41:38.057 UTC
76,2021-08-29 11:41:39.526 UTC
242,2021-08-29 11:41:39.643 UTC
70,2021-08-29 11:42:07.455 UTC
70,2021-08-29 11:42:21.330 UTC
106,2021-08-29 11:42:30.222 UTC
107,2021-08-29 11:42:35.728 UTC
76,2021-08-29 11:42:49.563 UTC
70,2021-08-29 11:42:53.351 UTC
226,2021-08-29 11:43:19.429 UTC
70,2021-08-29 11:43:24.301 UTC
71,2021-08-29 11:43:25.534 UTC
129,2021-08-29 11:43:34.755 UTC
228,2021-08-29 11:43:41.002 UTC
226,2021-08-29 11:43:41.036 UTC
71,2021-08-29 11:43:46.087 UTC
226,2021-08-29 11:43:47.314 UTC
78,2021-08-29 11:43:54.802 UTC
61,2021-08-29 11:44:07.463 UTC
72,2021-08-29 11:44:13.138 UTC
183,2021-08-29 11:44:13.415 UTC
228,2021-08-29 11:44:15.520 UTC
198,2021-08-29 11:44:22.397 UTC
68,2021-08-29 11:44:42.289 UTC
72,2021-08-29 11:44:58.882 UTC
38,2021-08-29 11:45:02.290 UTC
68,2021-08-29 11:45:10.969 UTC
79,2021-08-29 11:45:12.062 UTC
202,2021-08-29 11:45:18.382 UTC
217,2021-08-29 11:45:23.619 UTC
169,2021-08-29 11:45:39.981 UTC
73,2021-08-29 11:45:40.467 UTC
198,2021-08-29 11:45:47.415 UTC
227,2021-08-29 11:45:55.501 UTC
73,2021-08-29 11:46:02.839 UTC
58,2021-08-29 11:46:06.585 UTC
232,2021-08-29 11:46:13.078 UTC
71,2021-08-29 11:46:18.199 UTC
230,2021-08-29 11:46:27.651 UTC
39,2021-08-29 11:46:30.279 UTC
224,2021-08-29 11:46:30.657 UTC
84,2021-08-29 11:46:32.681 UTC
234,2021-08-29 11:46:40.750 UTC
71,2021-08-29 11:46:41.383 UTC
228,2021-08-29 11:46:55.782 UTC
63,2021-08-29 11:46:58.884 UTC
70,2021-08-29 11:47:05.816 UTC
71,2021-08-29 11:47:22.135 UTC
230,2021-08-29 11:47:33.196 UTC
184,2021-08-29 11:47:40.172 UTC
203,2021-08-29 11:47:48.784 UTC
35,2021-08-29 11:48:08.845 UTC
232,2021-08-29 11:48:15.186 UTC
211,2021-08-29 11:48:19.694 UTC
177,2021-08-29 11:48:32.595 UTC
102,2021-08-29 11:48:42.701 UTC
235,2021-08-29 11:48:46.989 UTC
71,2021-08-29 11:48:48.200 UTC
202,2021-08-29 11:48:53.146 UTC
123,2021-08-29 11:48:57.930 UTC
82,2021-08-29 11:48:58.370 UTC
97,2021-08-29 11:49:21.618 UTC
92,2021-08-29 11:49:30.751 UTC
203,2021-08-29 11:49:55.827 UTC
99,2021-08-29 11:50:03.062 UTC
88,2021-08-29 11:50:19.569 UTC
223,2021-08-29 11:50:37.989 UTC
97,2021-08-29 11:51:17.569 UTC
90,2021-08-29 11:51:28.052 UTC
214,2021-08-29 11:51:37.648 UTC
172,2021-08-29 11:51:46.110 UTC
226,2021-08-29 11:51:59.517 UTC
66,2021-08-29 11:52:10.876 UTC
227,2021-08-29 11:52:12.133 UTC
73,2021-08-29 11:52:26.666 UTC
229,2021-08-29 11:52:49.821 UTC
74,2021-08-29 11:53:17.163 UTC
225,2021-08-29 11:53:20.428 UTC
52,2021-08-29 11:53:23.432 UTC
74,2021-08-29 11:53:26.669 UTC
226,2021-08-29 11:53:42.732 UTC
161,2021-08-29 11:53:44.706 UTC
228,2021-08-29 11:53:45.996 UTC
226,2021-08-29 11:53:52.516 UTC
163,2021-08-29 11:53:59.702 UTC
233,2021-08-29 11:54:06.021 UTC
85,2021-08-29 11:54:07.742 UTC
73,2021-08-29 11:54:10.472 UTC
81,2021-08-29 11:54:28.137 UTC
226,2021-08-29 11:54:38.274 UTC
100,2021-08-29 11:54:45.307 UTC
193,2021-08-29 11:55:02.270 UTC
224,2021-08-29 11:55:07.392 UTC
93,2021-08-29 11:55:15.463 UTC
62,2021-08-29 11:55:20.459 UTC
188,2021-08-29 11:55:28.923 UTC
107,2021-08-29 11:55:31.453 UTC
65,2021-08-29 11:55:43.599 UTC
79,2021-08-29 11:56:01.637 UTC
107,2021-08-29 11:56:11.019 UTC
228,2021-08-29 11:56:11.752 UTC
112,2021-08-29 11:56:19.688 UTC
72,2021-08-29 11:56:33.495 UTC
234,2021-08-29 11:56:55.339 UTC
216,2021-08-29 11:57:08.628 UTC
66,2021-08-29 11:57:20.285 UTC
170,2021-08-29 11:57:28.851 UTC
77,2021-08-29 11:57:30.787 UTC
195,2021-08-29 11:57:31.026 UTC
84,2021-08-29 11:57:39.335 UTC
205,2021-08-29 11:58:02.057 UTC
228,2021-08-29 11:58:06.565 UTC
69,2021-08-29 11:58:10.498 UTC
197,2021-08-29 11:58:19.834 UTC
226,2021-08-29 11:58:23.682 UTC
72,2021-08-29 11:58:24.281 UTC
243,2021-08-29 11:58:29.530 UTC
93,2021-08-29 11:58:32.305 UTC
219,2021-08-29 11:58:40.365 UTC
219,2021-08-29 11:58:40.823 UTC
237,2021-08-29 11:59:03.296 UTC
239,2021-08-29 11:59:04.451 UTC
204,2021-08-29 11:59:06.330 UTC
67,2021-08-29 11:59:26.274 UTC
227,2021-08-29 11:59:37.676 UTC
67,2021-08-29 11:59:43.995 UTC
223,2021-08-29 11:59:45.429 UTC
220,2021-08-29 11:59:51.089 UTC
77,2021-08-29 11:59:58.517 UTC
72,2021-08-29 12:00:09.112 UTC
68,2021-08-29 12:00:10.280 UTC
72,2021-08-29 12:00:11.100 UTC
73,2021-08-29 12:00:12.425 UTC
193,2021-08-29 12:00:18.780 UTC
69,2021-08-29 12:00:28.120 UTC
70,2021-08-29 12:00:36.021 UTC
223,2021-08-29 12:00:47.603 UTC
98,2021-08-29 12:00:47.714 UTC
114,2021-08-29 12:00:57.570 UTC
213,2021-08-29 12:01:08.359 UTC
213,2021-08-29 12:01:14.163 UTC
222,2021-08-29 12:01:22.481 UTC
90,2021-08-29 12:01:48.592 UTC
199,2021-08-29 12:02:00.837 UTC
94,2021-08-29 12:02:08.969 UTC
68,2021-08-29 12:02:09.138 UTC
69,2021-08-29 12:02:10.221 UTC
95,2021-08-29 12:02:12.122 UTC
98,2021-08-29 12:02:32.466 UTC
71,2021-08-29 12:02:36.012 UTC
99,2021-08-29 12:02:36.185 UTC
99,2021-08-29 12:02:37.896 UTC
99,2021-08-29 12:02:38.185 UTC
100,2021-08-29 12:02:43.139 UTC
100,2021-08-29 12:02:46.055 UTC
99,2021-08-29 12:02:48.768 UTC
214,2021-08-29 12:02:51.313 UTC
99,2021-08-29 12:03:10.457 UTC
226,2021-08-29 12:03:12.572 UTC
227,2021-08-29 12:03:22.013 UTC
70,2021-08-29 12:03:35.775 UTC
151,2021-08-29 12:03:37.496 UTC
70,2021-08-29 12:03:44.057 UTC
93,2021-08-29 12:03:49.752 UTC
102,2021-08-29 12:03:57.561 UTC
92,2021-08-29 12:04:02.958 UTC
192,2021-08-29 12:04:07.796 UTC
230,2021-08-29 12:04:15.713 UTC
233,2021-08-29 12:04:29.829 UTC
68,2021-08-29 12:04:35.056 UTC
253,2021-08-29 12:04:35.874 UTC
68,2021-08-29 12:04:35.885 UTC
68,2021-08-29 12:04:36.395 UTC
81,2021-08-29 12:05:01.073 UTC
216,2021-08-29 12:05:10.395 UTC
223,2021-08-29 12:05:25.445 UTC
217,2021-08-29 12:05:32.564 UTC
71,2021-08-29 12:05:41.508 UTC
63,2021-08-29 12:05:46.947 UTC
72,2021-08-29 12:05:54.198 UTC
74,2021-08-29 12:06:00.925 UTC
244,2021-08-29 12:06:16.757 UTC
245,2021-08-29 12:06:18.381 UTC
244,2021-08-29 12:06:20.893 UTC
91,2021-08-29 12:06:29.974 UTC
91,2021-08-29 12:06:31.929 UTC
243,2021-08-29 12:06:34.685 UTC
229,2021-08-29 12:06:35.990 UTC
69,2021-08-29 12:06:37.114 UTC
92,2021-08-29 12:06:41.874 UTC
70,2021-08-29 12:06:45.129 UTC
207,2021-08-29 12:06:52.660 UTC
114,2021-08-29 12:06:55.577 UTC
254,2021-08-29 12:07:01.632 UTC
58,2021-08-29 12:07:03.978 UTC
255,2021-08-29 12:07:04.236 UTC
255,2021-08-29 12:07:05.453 UTC
72,2021-08-29 12:07:09.328 UTC
77,2021-08-29 12:07:14.382 UTC
78,2021-08-29 12:07:15.677 UTC
78,2021-08-29 12:07:17.186 UTC
78,2021-08-29 12:07:18.358 UTC
91,2021-08-29 12:07:51.638 UTC
90,2021-08-29 12:07:57.281 UTC
115,2021-08-29 12:07:57.425 UTC
238,2021-08-29 12:07:59.812 UTC
75,2021-08-29 12:08:01.137 UTC
239,2021-08-29 12:08:05.668 UTC
241,2021-08-29 12:08:20.788 UTC
98,2021-08-29 12:08:28.558 UTC
98,2021-08-29 12:08:28.883 UTC
243,2021-08-29 12:08:29.893 UTC
119,2021-08-29 12:08:36.998 UTC
110,2021-08-29 12:09:03.495 UTC
65,2021-08-29 12:09:08.364 UTC
238,2021-08-29 12:09:10.470 UTC
220,2021-08-29 12:09:20.864 UTC
236,2021-08-29 12:09:35.920 UTC
71,2021-08-29 12:09:39.185 UTC
241,2021-08-29 12:09:56.392 UTC
235,2021-08-29 12:10:02.505 UTC
113,2021-08-29 12:10:19.766 UTC
248,2021-08-29 12:10:22.542 UTC
240,2021-08-29 12:10:29.739 UTC
114,2021-08-29 12:10:30.503 UTC
85,2021-08-29 12:10:30.912 UTC
59,2021-08-29 12:10:42.264 UTC
64,2021-08-29 12:11:02.684 UTC
248,2021-08-29 12:11:04.952 UTC
244,2021-08-29 12:11:12.241 UTC
247,2021-08-29 12:11:14.977 UTC
243,2021-08-29 12:11:26.475 UTC
111,2021-08-29 12:11:27.201 UTC
76,2021-08-29 12:11:30.002 UTC
244,2021-08-29 12:11:37.647 UTC
221,2021-08-29 12:11:45.225 UTC
107,2021-08-29 12:12:03.177 UTC
80,2021-08-29 12:12:13.823 UTC
88,2021-08-29 12:12:16.707 UTC
82,2021-08-29 12:12:19.973 UTC
264,2021-08-29 12:12:26.033 UTC
60,2021-08-29 12:12:27.199 UTC
80,2021-08-29 12:12:48.767 UTC
243,2021-08-29 12:13:21.541 UTC
216,2021-08-29 12:13:28.881 UTC
244,2021-08-29 12:13:29.810 UTC
241,2021-08-29 12:13:57.839 UTC
243,2021-08-29 12:14:39.476 UTC
241,2021-08-29 12:15:01.131 UTC
209,2021-08-29 12:15:02.182 UTC
72,2021-08-29 12:15:12.364 UTC
79,2021-08-29 12:15:17.959 UTC
239,2021-08-29 12:15:21.927 UTC
212,2021-08-29 12:15:24.916 UTC
233,2021-08-29 12:15:37.649 UTC
106,2021-08-29 12:16:16.878 UTC
105,2021-08-29 12:16:28.779 UTC
242,2021-08-29 12:16:38.167 UTC
64,2021-08-29 12:16:38.393 UTC
215,2021-08-29 12:17:06.547 UTC
126,2021-08-29 12:17:26.288 UTC
110,2021-08-29 12:17:26.427 UTC
68,2021-08-29 12:17:43.597 UTC
62,2021-08-29 12:17:49.242 UTC
246,2021-08-29 12:17:52.188 UTC
64,2021-08-29 12:17:58.150 UTC
211,2021-08-29 12:18:17.380 UTC
64,2021-08-29 12:18:24.016 UTC
241,2021-08-29 12:18:27.242 UTC
28,2021-08-29 12:18:30.817 UTC
85,2021-08-29 12:18:39.387 UTC
38,2021-08-29 12:18:51.112 UTC
245,2021-08-29 12:18:51.776 UTC
89,2021-08-29 12:19:21.002 UTC
228,2021-08-29 12:19:27.274 UTC
115,2021-08-29 12:19:34.314 UTC
237,2021-08-29 12:19:35.693 UTC
237,2021-08-29 12:19:38.580 UTC
79,2021-08-29 12:19:41.918 UTC
68,2021-08-29 12:20:02.574 UTC
237,2021-08-29 12:20:09.325 UTC
233,2021-08-29 12:20:21.773 UTC
246,2021-08-29 12:20:32.274 UTC
248,2021-08-29 12:20:34.626 UTC
248,2021-08-29 12:20:34.639 UTC
254,2021-08-29 12:20:34.665 UTC
254,2021-08-29 12:20:36.538 UTC
237,2021-08-29 12:20:37.353 UTC
253,2021-08-29 12:20:37.746 UTC
237,2021-08-29 12:20:55.033 UTC
250,2021-08-29 12:20:55.678 UTC
47,2021-08-29 12:20:56.574 UTC
102,2021-08-29 12:21:03.807 UTC
115,2021-08-29 12:21:19.908 UTC
